id;asn;location
"627";"5400";"Netnod Stockholm GREEN -- MTU1500: STH-A -- MTU1500"
"628";"5400";"Netnod Stockholm BLUE -- MTU1500: STH-B -- MTU1500"
"629";"5400";"BiX"
"630";"5400";"France-IX Paris"
"631";"5400";"AMS-IX"
"632";"5400";"LU-CIX"
"633";"5400";"MIX-IT"
"634";"5400";"INEX LAN1: INEX LAN1"
"635";"5400";"DIX: DIX LAN"
"636";"5400";"SwissIX: Peering"
"637";"5400";"VIX"
"638";"5400";"Equinix Warsaw"
"639";"5400";"NIX1"
"640";"12322";"Equinix Ashburn"
"641";"12322";"Equinix Palo Alto"
"642";"12322";"Equinix New York"
"643";"12322";"Equinix Miami IX"
"644";"12322";"LINX LON1: Main"
"645";"12322";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"646";"12322";"AMS-IX"
"647";"12322";"MIX-IT"
"648";"6730";"SFINX"
"649";"6730";"MIX-IT"
"650";"6730";"CIXP"
"651";"6730";"VIX"
"652";"6730";"LINX LON1: Main"
"653";"6730";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"654";"6730";"SwissIX: Peering"
"655";"6730";"LINX LON2"
"656";"6730";"AMS-IX"
"657";"6730";"Equinix Zurich: Equinix IX - ZH Metro"
"658";"6730";"France-IX Paris"
"659";"6730";"France-IX Marseille"
"660";"9002";"LINX LON1: Main"
"661";"9002";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"662";"9002";"NYIIX"
"663";"9002";"VIX"
"664";"9002";"BiX"
"665";"9002";"SwissIX: Peering"
"666";"9002";"Netnod Stockholm GREEN -- MTU1500: STH-A -- MTU1500"
"667";"9002";"BCIX: BCIX Peering LAN"
"668";"9002";"MIX-IT"
"669";"9002";"BNIX"
"670";"9002";"France-IX Paris"
"671";"9002";"ESPANIX Madrid Lower LAN"
"672";"9002";"AMS-IX"
"673";"9002";"ESPANIX Madrid Upper LAN"
"674";"9002";"MSK-IX Moscow: MSK-IX peering network"
"675";"9002";"Netnod Stockholm BLUE -- MTU1500: STH-B -- MTU1500"
"676";"9002";"BBIX Tokyo"
"677";"9002";"HKIX: HKIX Peering LAN"
"678";"9002";"BBIX Hong Kong"
"679";"9002";"Equinix Singapore"
"680";"9002";"Equinix Ashburn"
"681";"9002";"KINX"
"682";"9002";"NL-ix: Main"
"683";"9002";"INEX LAN1: INEX LAN1"
"684";"9002";"SGIX: Peering LAN"
"685";"9002";"BBIX Singapore"
"686";"9002";"JPNAP Tokyo: Peering"
"687";"9002";"JPIX TOKYO"
"688";"9002";"INEX LAN2"
"689";"13237";"DE-CIX Hamburg: DE-CIX Hamburg Peering LAN"
"690";"13237";"LINX LON1: Main"
"691";"13237";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"692";"13237";"VIX"
"693";"13237";"BCIX: BCIX Peering LAN"
"694";"13237";"INEX LAN1: INEX LAN1"
"695";"13237";"ECIX-DUS"
"696";"13237";"DE-CIX Munich: DE-CIX Munich Peering LAN"
"697";"13237";"AMS-IX"
"698";"13237";"ECIX-FRA"
"699";"13237";"INEX LAN2"
"700";"13237";"NL-ix: Main"
"701";"13237";"France-IX Paris"
"702";"13237";"SwissIX: Peering"
"703";"20799";"LINX LON1: Main"
"704";"20799";"LINX LON2"
"705";"4181";"Equinix Chicago"
"706";"4181";"NYIIX"
"707";"4181";"MadIX"
"708";"4181";"Digital Realty Atlanta"
"709";"4181";"MICE: Shared Peering"
"710";"4181";"Equinix Ashburn"
"711";"4181";"CoreSite - Any2 California"
"712";"4181";"CoreSite - Any2 Denver "
"713";"4181";"SIX Seattle: MTU 1500"
"714";"4181";"SUPRnet: SUPRnet"
"715";"9153";"LINX LON1: Main"
"716";"9153";"France-IX Paris"
"717";"9153";"LINX LON2"
"718";"701";"Equinix San Jose"
"719";"701";"Equinix Ashburn"
"720";"701";"Equinix Los Angeles"
"721";"9044";"LINX LON1: Main"
"722";"9044";"SwissIX: Peering"
"723";"9044";"Equinix Zurich: Equinix IX - ZH Metro"
"724";"9044";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"725";"9044";"AMS-IX"
"726";"9044";"LINX LON2"
"727";"6774";"SFINX"
"728";"6774";"KleyReX: Peering LAN"
"729";"6774";"NYIIX"
"730";"6774";"Equinix Miami IX"
"731";"6774";"LINX LON1: Main"
"732";"6774";"BNIX"
"733";"6774";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"734";"6774";"Equinix Paris: Equinix IX - PA Metro"
"735";"6774";"LONAP: LON0"
"736";"6774";"Equinix Ashburn"
"737";"6774";"AMS-IX"
"738";"6774";"DE-CIX New York: DE-CIX New York Peering LAN"
"739";"6774";"LINX LON2"
"740";"6774";"NL-ix: Main"
"741";"6774";"NAPAfrica IX Johannesburg: Peering"
"742";"6774";"UAE-IX: UAE-IX Peering LAN"
"743";"6774";"AMS-IX Hong Kong"
"744";"6774";"Equinix Singapore"
"745";"6774";"DE-CIX Marseille: DE-CIX Marseille Peering LAN"
"746";"6774";"Asteroid Amsterdam: Asteroid Amsterdam Peering LAN"
"747";"6774";"WAF-IX, Lagos: Main"
"748";"6774";"IXPN Lagos"
"749";"6774";"DjIX"
"750";"6774";"KIXP - Nairobi: Peering LAN"
"751";"6774";"LU-CIX"
"752";"6774";"France-IX Marseille"
"753";"6774";"France-IX Paris"
"754";"23498";"TorIX"
"755";"8468";"NL-ix: Main"
"756";"8468";"LINX LON1: Main"
"757";"8468";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"758";"8468";"LINX LON2"
"759";"8468";"LINX Manchester"
"760";"8468";"AMS-IX"
"761";"8468";"LONAP: LON0"
"762";"8468";"LINX Cardiff: LINX Cardiff"
"763";"8468";"LINX Scotland: LINX Scotland"
"764";"13030";"Equinix New York"
"765";"13030";"VIX"
"766";"13030";"NYIIX"
"767";"13030";"Equinix Miami IX"
"768";"13030";"LINX LON1: Main"
"769";"13030";"ESPANIX Madrid Lower LAN"
"770";"13030";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"771";"13030";"CIXP"
"772";"13030";"Equinix Paris: Equinix IX - PA Metro"
"773";"13030";"Equinix Warsaw"
"774";"13030";"LONAP: LON0"
"775";"13030";"LINX LON2"
"776";"13030";"CoreSite - Any2 California"
"777";"13030";"DE-CIX New York: DE-CIX New York Peering LAN"
"778";"13030";"AMS-IX"
"779";"13030";"FL-IX"
"780";"13030";"ESPANIX Madrid Upper LAN"
"781";"13030";"BCIX: BCIX Peering LAN"
"782";"13030";"DE-CIX Madrid: DE-CIX Madrid Peering LAN"
"783";"13030";"DIX: DIX LAN"
"784";"13030";"MIX-IT"
"785";"13030";"Equinix Zurich: Equinix IX - ZH Metro"
"786";"13030";"MINAP Milan: MINAP"
"787";"13030";"DE-CIX Marseille: DE-CIX Marseille Peering LAN"
"788";"13030";"France-IX Paris"
"789";"13030";"France-IX Marseille"
"790";"13030";"DE-CIX Dusseldorf: DE-CIX Dusseldorf Peering LAN"
"791";"13030";"SwissIX: Peering"
"792";"13030";"Equinix Ashburn"
"793";"13030";"MSK-IX Moscow: MSK-IX peering network"
"794";"13657";"TorIX"
"795";"18705";"Equinix Hong Kong"
"796";"18705";"Equinix Singapore"
"797";"12059";"TorIX"
"798";"21949";"NYIIX"
"799";"21949";"TorIX"
"800";"21949";"Digital Realty New York"
"801";"21949";"DE-CIX New York: DE-CIX New York Peering LAN"
"802";"21949";"SIX Seattle: MTU 1500"
"803";"21949";"Equinix Seattle"
"804";"21949";"QIX"
"805";"21949";"Equinix Ashburn"
"806";"3741";"JINX: JINX Peering"
"807";"3741";"LINX LON1: Main"
"808";"3741";"CINX: CINX Peering"
"809";"3741";"LINX LON2"
"810";"3741";"NAPAfrica IX Johannesburg: Peering"
"811";"3741";"NAPAfrica IX Cape Town"
"812";"3741";"DINX: DINX Peering"
"813";"3741";"NAPAfrica IX Durban"
"814";"3741";"HKIX: HKIX Peering LAN"
"815";"24916";"LONAP: LON0"
"816";"24916";"LINX LON2"
"817";"24916";"LINX LON1: Main"
"818";"5769";"Equinix Chicago"
"819";"5769";"Equinix New York"
"820";"5769";"Equinix Ashburn"
"821";"5769";"TorIX"
"822";"15703";"AMS-IX"
"823";"9318";"Equinix Los Angeles"
"824";"9318";"Equinix Palo Alto"
"825";"9318";"LINX LON1: Main"
"826";"9318";"LINX LON2"
"827";"9318";"CoreSite - Any2 California"
"828";"9318";"SIX Seattle: MTU 1500"
"829";"9318";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"830";"9318";"AMS-IX"
"831";"9318";"BBIX Tokyo"
"832";"14453";"TorIX"
"833";"15600";"SwissIX: Peering"
"834";"15600";"Equinix Zurich: Equinix IX - ZH Metro"
"835";"15600";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"836";"15600";"AMS-IX"
"837";"8565";"SFINX"
"838";"8565";"LyonIX: lyonix-peering"
"839";"8565";"TOP-IX: Public Peering VLAN"
"840";"8565";"Equinix Paris: Equinix IX - PA Metro"
"841";"8565";"France-IX Paris"
"842";"29608";"Equinix Paris: Equinix IX - PA Metro"
"843";"29608";"SFINX"
"844";"29608";"France-IX Paris"
"845";"29608";"France-IX Marseille"
"846";"3320";"AMS-IX"
"847";"3320";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"848";"3320";"Equinix Ashburn"
"849";"3320";"LINX LON1: Main"
"850";"3320";"LINX LON2"
"851";"5413";"LINX LON1: Main"
"852";"5413";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"853";"5413";"LINX LON2"
"854";"5413";"LONAP: LON0"
"855";"5413";"AMS-IX"
"856";"5413";"SIX Seattle: MTU 1500"
"857";"5413";"NYIIX"
"858";"30889";"Equinix Paris: Equinix IX - PA Metro"
"859";"30889";"France-IX Paris"
"860";"30889";"AMS-IX"
"861";"30889";"Hopus"
"862";"30889";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"863";"30889";"LINX LON1: Main"
"864";"30889";"LINX LON2"
"865";"30889";"LU-CIX"
"866";"6067";"LINX LON2"
"867";"6067";"LINX LON1: Main"
"868";"6067";"LONAP: LON0"
"869";"6067";"LINX Scotland: LINX Scotland"
"870";"21069";"Equinix Zurich: Equinix IX - ZH Metro"
"871";"21069";"SwissIX: Peering"
"872";"25560";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"873";"28877";"Equinix Paris: Equinix IX - PA Metro"
"874";"29017";"LINX LON1: Main"
"875";"29017";"LINX LON2"
"876";"29017";"LONAP: LON0"
"877";"29017";"AMS-IX"
"878";"29017";"Equinix London: Equinix IX - LD Metro"
"879";"20932";"NL-ix: Main"
"880";"20932";"CIXP"
"881";"20932";"SwissIX: Peering"
"882";"20932";"Equinix Zurich: Equinix IX - ZH Metro"
"883";"20932";"AMS-IX"
"884";"20932";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"885";"12350";"CIXP"
"886";"12350";"LINX LON1: Main"
"887";"12350";"SwissIX: Peering"
"888";"12350";"Equinix Paris: Equinix IX - PA Metro"
"889";"12350";"AMS-IX"
"890";"30972";"Equinix Paris: Equinix IX - PA Metro"
"891";"30972";"France-IX Paris"
"892";"15623";"Equinix Zurich: Equinix IX - ZH Metro"
"893";"15623";"SwissIX: Peering"
"894";"31216";"SFINX"
"895";"31216";"LINX LON1: Main"
"896";"31216";"Equinix Paris: Equinix IX - PA Metro"
"897";"31216";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"898";"31216";"AMS-IX"
"899";"31216";"Equinix San Jose"
"900";"31216";"UAE-IX: UAE-IX Peering LAN"
"901";"31216";"France-IX Paris"
"902";"31424";"SwissIX: Peering"
"903";"31424";"AMS-IX"
"904";"31424";"France-IX Paris"
"905";"31424";"Equinix Paris: Equinix IX - PA Metro"
"906";"20634";"SwissIX: Peering"
"907";"20634";"Equinix Zurich: Equinix IX - ZH Metro"
"908";"20634";"Rheintal IX: Peering-LAN"
"909";"20634";"AMS-IX"
"910";"7784";"Equinix Ashburn"
"911";"7784";"LINX NoVA"
"912";"23310";"Equinix San Jose"
"913";"30094";"LINX LON1: Main"
"914";"30094";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"915";"30094";"AMS-IX"
"916";"30094";"Equinix Ashburn"
"917";"14492";"Equinix New York"
"918";"14492";"LINX LON1: Main"
"919";"14492";"NYIIX"
"920";"14492";"Equinix San Jose"
"921";"16559";"Equinix Ashburn"
"922";"1836";"SwissIX: Peering"
"923";"1836";"Equinix Zurich: Equinix IX - ZH Metro"
"924";"1836";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"925";"7091";"Equinix Palo Alto"
"926";"4788";"Equinix San Jose"
"927";"4788";"LINX LON1: Main"
"928";"4788";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"929";"4788";"Equinix Miami IX"
"930";"4788";"KINX"
"931";"4788";"Equinix Ashburn"
"932";"4788";"Equinix Sydney"
"933";"4788";"AMS-IX"
"934";"4788";"JPIX TOKYO"
"935";"4788";"BBIX Tokyo"
"936";"4788";"Equinix Singapore"
"937";"4788";"CoreSite - Any2 California"
"938";"4788";"MyIX"
"939";"4788";"LINX LON2"
"940";"4788";"DE-CIX Marseille: DE-CIX Marseille Peering LAN"
"941";"4788";"HKIX: HKIX Peering LAN"
"942";"4788";"JPNAP Tokyo: Peering"
"943";"4788";"SGIX: Peering LAN"
"944";"3213";"LINX LON1: Main"
"945";"3213";"LONAP: LON0"
"946";"3213";"LINX LON2"
"947";"559";"CIXP"
"948";"559";"SwissIX: Peering"
"949";"559";"Equinix Zurich: Equinix IX - ZH Metro"
"950";"559";"AMS-IX"
"951";"559";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"952";"22612";"Phoenix IX: Production"
"953";"2915";"Equinix San Jose"
"954";"2915";"JPIX TOKYO"
"955";"8319";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"956";"12399";"LINX LON1: Main"
"957";"12399";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"958";"12399";"AMS-IX"
"959";"3300";"Equinix Ashburn"
"960";"3300";"Equinix San Jose"
"961";"3300";"NAPAfrica IX Johannesburg: Peering"
"962";"3300";"Equinix Miami IX"
"963";"3300";"JPIX TOKYO"
"964";"3300";"Equinix Singapore"
"965";"3300";"Equinix Sydney"
"966";"3300";"TorIX"
"967";"3300";"HKIX: HKIX Peering LAN"
"968";"3300";"Equinix Dallas"
"969";"13101";"DE-CIX Hamburg: DE-CIX Hamburg Peering LAN"
"970";"13101";"ECIX-BER"
"971";"13101";"ECIX-HAM"
"972";"13101";"ECIX-DUS"
"973";"13101";"VIX"
"974";"13101";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"975";"13101";"SwissIX: Peering"
"976";"13101";"NL-ix: Main"
"977";"13101";"AMS-IX"
"978";"13101";"ECIX-FRA"
"979";"13101";"KleyReX: Peering LAN"
"980";"13101";"ECIX-MUC / INXS by ecix"
"981";"1273";"Equinix Ashburn"
"982";"1273";"Equinix Palo Alto"
"983";"1273";"ECIX-MUC / INXS by ecix"
"984";"1273";"Equinix Tokyo"
"985";"1273";"Equinix New York"
"986";"1273";"NYIIX"
"987";"1273";"Equinix Paris: Equinix IX - PA Metro"
"988";"1273";"Equinix Miami IX"
"989";"1273";"LINX LON1: Main"
"990";"1273";"NYIIX Los Angeles"
"991";"1273";"Equinix Hong Kong"
"992";"1273";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"993";"1273";"Netnod Stockholm GREEN -- MTU1500: STH-A -- MTU1500"
"994";"1273";"Netnod Stockholm BLUE -- MTU1500: STH-B -- MTU1500"
"995";"1273";"NL-ix: Main"
"996";"1273";"INEX LAN1: INEX LAN1"
"997";"1273";"LINX LON2"
"998";"1273";"LINX Manchester"
"999";"1273";"CoreSite - Any2 California"
"1000";"1273";"UAE-IX: UAE-IX Peering LAN"
"1001";"1273";"AMS-IX"
"1002";"1273";"Equinix Singapore"
"1003";"1273";"Equinix Sydney"
"1004";"1273";"DE-CIX Madrid: DE-CIX Madrid Peering LAN"
"1005";"1273";"HKIX: HKIX Peering LAN"
"1006";"8560";"Equinix Chicago"
"1007";"8560";"LINX LON1: Main"
"1008";"8560";"KCIX"
"1009";"8560";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"1010";"8560";"LINX LON2"
"1011";"8560";"Equinix Ashburn"
"1012";"8560";"France-IX Paris"
"1013";"8560";"AMS-IX"
"1014";"8560";"DE-CIX New York: DE-CIX New York Peering LAN"
"1015";"8560";"ESPANIX Madrid Lower LAN"
"1016";"8560";"ESPANIX Madrid Upper LAN"
"1017";"8560";"BW-IX Karlsruhe: PeeringLAN"
"1018";"8560";"Stuttgart-IX: PeeringLAN"
"1019";"20640";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"1020";"20640";"AMS-IX"
"1021";"12859";"NL-ix: Main"
"1022";"12859";"LINX LON1: Main"
"1023";"12859";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"1024";"12859";"AMS-IX"
"1025";"15594";"ECIX-DUS"
"1026";"15594";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"1027";"8763";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"1028";"8763";"AMS-IX"
"1029";"8308";"Equinix Warsaw"
"1030";"8308";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"1031";"8308";"Thinx"
"1032";"8308";"TPIX Warsaw"
"1033";"8308";"DE-CIX Dusseldorf: DE-CIX Dusseldorf Peering LAN"
"1034";"8308";"DE-CIX Hamburg: DE-CIX Hamburg Peering LAN"
"1035";"8308";"DE-CIX Munich: DE-CIX Munich Peering LAN"
"1036";"8741";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"1037";"8741";"N-IX: Peering"
"1038";"8741";"DE-CIX Hamburg: DE-CIX Hamburg Peering LAN"
"1039";"8741";"DE-CIX Dusseldorf: DE-CIX Dusseldorf Peering LAN"
"1040";"8741";"BCIX: BCIX Peering LAN"
"1041";"680";"BCIX: BCIX Peering LAN"
"1042";"680";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"1043";"680";"ECIX-DUS"
"1044";"680";"DE-CIX Hamburg: DE-CIX Hamburg Peering LAN"
"1045";"2856";"LINX LON1: Main"
"1046";"2856";"LINX LON2"
"1047";"25358";"Equinix Paris: Equinix IX - PA Metro"
"1048";"25358";"NL-ix: Main"
"1049";"1853";"VIX"
"1050";"3856";"Equinix Chicago"
"1051";"3856";"Equinix Los Angeles"
"1052";"3856";"Equinix Palo Alto"
"1053";"3856";"Equinix Warsaw"
"1054";"3856";"Equinix Seattle"
"1055";"3856";"Equinix New York"
"1056";"3856";"SIX Seattle: MTU 1500"
"1057";"3856";"Equinix Miami IX"
"1058";"3856";"LINX LON1: Main"
"1059";"3856";"Digital Realty Atlanta"
"1060";"3856";"JPIX TOKYO"
"1061";"3856";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"1062";"3856";"INEX LAN1: INEX LAN1"
"1063";"3856";"VIX"
"1064";"3856";"SwissIX: Peering"
"1065";"3856";"Digital Realty New York"
"1066";"3856";"Netnod Stockholm BLUE -- MTU1500: STH-B -- MTU1500"
"1067";"3856";"BCIX: BCIX Peering LAN"
"1068";"3856";"DIX-IE"
"1069";"3856";"Equinix Sydney"
"1070";"3856";"APE"
"1071";"3856";"CAIX"
"1072";"3856";"Equinix Paris: Equinix IX - PA Metro"
"1073";"3856";"NL-ix: Main"
"1074";"3856";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"1075";"3856";"TorIX"
"1076";"3856";"CINX: CINX Peering"
"1077";"3856";"KINX"
"1078";"3856";"JXIX"
"1079";"3856";"MCIX - Matrix Networks"
"1080";"3856";"npIX PTS"
"1081";"3856";"TREX: Unicast Peering"
"1082";"3856";"WIX-NZ"
"1083";"3856";"RTIX"
"1084";"3856";"Equinix Ashburn"
"1085";"3856";"LONAP: LON0"
"1086";"3856";"TOP-IX: Public Peering VLAN"
"1087";"3856";"UAE-IX: UAE-IX Peering LAN"
"1088";"3856";"France-IX Paris"
"1089";"3856";"BIX.BG: Main"
"1090";"3856";"NetIX: NetIX"
"1091";"3856";"SGIX: Peering LAN"
"1092";"3856";"YYCIX"
"1093";"3856";"MBIX: Public Peering"
"1094";"3856";"SFMIX"
"1095";"3856";"NWAX: Primary Peering VLAN"
"1096";"3856";"CoreSite - Any2 California"
"1097";"3856";"LyonIX: lyonix-peering"
"1098";"3856";"JINX: JINX Peering"
"1099";"3856";"DINX: DINX Peering"
"1100";"3856";"AAIX"
"1101";"3856";"AMS-IX"
"1102";"3856";"Boston Internet Exchange"
"1103";"3856";"VIX.VU"
"1104";"3856";"LINX Manchester"
"1105";"3856";"NAPAfrica IX Cape Town"
"1106";"3856";"ECIX-HAM"
"1107";"3856";"ECIX-FRA"
"1108";"3856";"ECIX-DUS"
"1109";"3856";"ECIX-BER"
"1110";"3856";"IXPN Lagos"
"1111";"3856";"TahoeIX: Peering"
"1112";"3856";"CABASE-BUE - IX Argentina (Buenos Aires): BUE"
"1113";"3856";"WPGIX"
"1114";"3856";"TTIX"
"1115";"3856";"Peering.cz"
"1116";"3856";"HIX Haiti"
"1117";"3856";"IXP Namibia"
"1118";"3856";"TIX Tanzania - Dar es Salaam"
"1119";"3856";"IX Leeds"
"1120";"3856";"BENIN-IX"
"1121";"3856";"MidWest-IX - Indy"
"1122";"3856";"OpenIXP / NiCE"
"1123";"3856";"angonix"
"1124";"3856";"IXP-HN"
"1125";"3856";"DE-CIX New York: DE-CIX New York Peering LAN"
"1126";"3856";"CABASE-NQN - IX Argentina (Neuquen): NQN"
"1127";"3856";"KIXP - Nairobi: Peering LAN"
"1128";"3856";"RINEX"
"1129";"3856";"T-CIX"
"1130";"3856";"HFXIX"
"1131";"3856";"Equinix Singapore"
"1132";"3856";"MyIX"
"1133";"3856";"GigaNET: Global exchange"
"1134";"3856";"ECIX-MUC / INXS by ecix"
"1135";"3856";"AMS-IX Chicago"
"1136";"3856";"MegaIX Sydney: MegaIX"
"1137";"3856";"UIXP"
"1138";"3856";"MIX-BT"
"1139";"3856";"MGIX: Peering"
"1140";"3856";"MKE-IX"
"1141";"3856";"CABASE-COR - IX Argentina (Cordoba): COR"
"1142";"3856";"LINX NoVA"
"1143";"3856";"LINX Scotland: LINX Scotland"
"1144";"3856";"AMS-IX BA"
"1145";"3856";"SAIX: Public Peering LAN"
"1146";"3856";"MOZIX"
"1147";"3856";"MIXP: Peering"
"1148";"3856";"MegaIX Los Angeles"
"1149";"3856";"TunIXP"
"1150";"3856";"MGMix Montgomery"
"1151";"3856";"DE-CIX Mumbai: Mumbai IX"
"1152";"3856";"Digital Realty Dallas"
"1153";"3856";"TIX Tanzania - Arusha (AIXP): Peering"
"1154";"3856";"PIT Santiago - PIT Chile: LAN"
"1155";"3856";"IXpy: ISPs"
"1156";"3856";"MegaIX Brisbane: MegaIX"
"1157";"3856";"MegaIX Auckland: MegaIX"
"1158";"3856";"MegaIX Perth: MegaIX"
"1159";"3856";"MegaIX Melbourne: MegaIX"
"1160";"3856";"RVA-IX"
"1161";"3856";"ChIX"
"1162";"3856";"GREX"
"1163";"3856";"Digital Realty Phoenix"
"1164";"3856";"InterLAN: InterLAN Peering Network"
"1165";"3856";"ArmIX: Peering"
"1166";"3856";"CIVIX"
"1167";"3856";"CNX: Internet Peering"
"1168";"3856";"DE-CIX Istanbul: DE-CIX Istanbul Peering LAN"
"1169";"3856";"YXEIX: YXEIX"
"1170";"3856";"R_iX: Main"
"1171";"3856";"TPAIX"
"1172";"3856";"GIXA: Peering LAN"
"1173";"3856";"GABIX: peering"
"1174";"3856";"Phoenix IX: Production"
"1175";"3856";"IXP.MX - Mexico City: Primary"
"1176";"3856";"BKNIX: Bangkok"
"1177";"3856";"LIXP: public peering vlan"
"1178";"3856";"A.IX"
"1179";"3856";"United Peering - UP-IXP"
"1180";"3856";"CABASE-POS - IX Argentina (Posadas): POS"
"1181";"3856";"Angola IXP"
"1182";"3856";"Beirut IX"
"1183";"3856";"MidWest-IX - St. Louis: Main"
"1184";"3856";"DE-CIX Dusseldorf: DE-CIX Dusseldorf Peering LAN"
"1185";"3856";"DE-CIX Hamburg: DE-CIX Hamburg Peering LAN"
"1186";"3856";"DE-CIX Munich: DE-CIX Munich Peering LAN"
"1187";"3856";"Equinix Dallas"
"1188";"3856";"IIX-Jakarta"
"1189";"3856";"NNENIX: NNENIX-IXP-LAN"
"1190";"3856";"MASS-IX: ISP Peering LAN"
"1191";"3856";"IX-Denver: IX-Denver Fabric"
"1192";"3856";"PhOpenIX-Manila"
"1193";"3856";"KCIX"
"1194";"3856";"MonctonIX: MonctonIX"
"1195";"3856";"CABASE-ROS - IX Argentina (Rosario): ROS"
"1196";"3856";"RomandIX: Romandix Lan"
"1197";"3856";"JBIX: JBIX"
"1198";"3856";"NAPAfrica IX Johannesburg: Peering"
"1199";"3856";"CATNIX"
"1200";"3856";"MegaIX Toronto: MegaIX"
"1201";"3856";"ESPANIX Madrid Lower LAN"
"1202";"3856";"DE-CIX Madrid: DE-CIX Madrid Peering LAN"
"1203";"3856";"SOX Serbia"
"1204";"3856";"GigaPIX - LAN 1: LAN1"
"1205";"3856";"DE-CIX Marseille: DE-CIX Marseille Peering LAN"
"1206";"3856";"France-IX Marseille"
"1207";"3856";"HKIX: HKIX Peering LAN"
"1208";"3856";"IIX Israel"
"1209";"3856";"PIT Arica - PIT Chile: LAN"
"1210";"3856";"Baltimore IX: LAN"
"1211";"3856";"btIX: TTPL-LAN"
"1212";"3856";"SIXP Sudan: Main"
"1213";"3856";"SUPRnet: SUPRnet"
"1214";"3856";"BDIXP: Peering LAN"
"1215";"3856";"QIX"
"1216";"3856";"MegaIX Seattle: MegaIX"
"1217";"3856";"BFIX Burkina Faso: BFIX Ouaga2000 Peering LAN"
"1218";"3856";"ANIX - Albanian Neutral Internet eXchange: Peering-VLan"
"1219";"3856";"PIX Palestine"
"1220";"3856";"KazNIX"
"1221";"3856";"QCIX: Main"
"1222";"3856";"IX Australia (Perth WA): WA-IX"
"1223";"6939";"SOLIX"
"1224";"6939";"Equinix Chicago"
"1225";"6939";"Equinix Dallas"
"1226";"6939";"Equinix Los Angeles"
"1227";"6939";"Equinix San Jose"
"1228";"6939";"Equinix Palo Alto"
"1229";"6939";"Equinix New York"
"1230";"6939";"NYIIX"
"1231";"6939";"Equinix Miami IX"
"1232";"6939";"LINX LON1: Main"
"1233";"6939";"Digital Realty Atlanta"
"1234";"6939";"NYIIX Los Angeles"
"1235";"6939";"Equinix Zurich: Equinix IX - ZH Metro"
"1236";"6939";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"1237";"6939";"ECIX-HAM"
"1238";"6939";"NWAX: Primary Peering VLAN"
"1239";"6939";"Equinix Tokyo"
"1240";"6939";"SwissIX: Peering"
"1241";"6939";"NL-ix: Main"
"1242";"6939";"Digital Realty New York"
"1243";"6939";"Netnod Stockholm GREEN -- MTU1500: STH-A -- MTU1500"
"1244";"6939";"Digital Realty Phoenix"
"1245";"6939";"ECIX-BER"
"1246";"6939";"ECIX-DUS"
"1247";"6939";"KCIX"
"1248";"6939";"KleyReX: Peering LAN"
"1249";"6939";"Equinix Hong Kong"
"1250";"6939";"BigApe"
"1251";"6939";"NASA-AIX"
"1252";"6939";"CoreSite - Any2 Silicon Valley"
"1253";"6939";"Equinix Paris: Equinix IX - PA Metro"
"1254";"6939";"JPIX TOKYO"
